GO.ID,Term,Annotated,Significant,Expected,classic
GO:0051480,regulation of cytosolic calcium ion conc...,3,0,0,1.00000
GO:0051482,positive regulation of cytosolic calcium...,3,0,0,1.00000
GO:0051492,regulation of stress fiber assembly,34,0,0.02,1.00000
GO:0051493,regulation of cytoskeleton organization,44,0,0.03,1.00000
GO:0051494,negative regulation of cytoskeleton orga...,44,0,0.03,1.00000
GO:0051495,positive regulation of cytoskeleton orga...,34,0,0.02,1.00000
GO:0051496,positive regulation of stress fiber asse...,34,0,0.02,1.00000
GO:0051568,histone H3-K4 methylation,2,0,0,1.00000
GO:0051569,regulation of histone H3-K4 methylation,2,0,0,1.00000
GO:0051571,positive regulation of histone H3-K4 met...,2,0,0,1.00000
GO:0051603,proteolysis involved in cellular protein...,7,0,0,1.00000
GO:0051604,protein maturation,10,0,0.01,1.00000
GO:0051607,defense response to virus,12,0,0.01,1.00000
GO:0051638,barbed-end actin filament uncapping,34,0,0.02,1.00000
GO:0051639,actin filament network formation,45,0,0.03,1.00000
GO:0051640,organelle localization,8,0,0.01,1.00000
GO:0051641,cellular localization,14,0,0.01,1.00000
GO:0051646,mitochondrion localization,3,0,0,1.00000
GO:0051648,vesicle localization,3,0,0,1.00000
GO:0051649,establishment of localization in cell,13,0,0.01,1.00000
GO:0051650,establishment of vesicle localization,3,0,0,1.00000
GO:0051651,maintenance of location in cell,1,0,0,1.00000
GO:0051656,establishment of organelle localization,5,0,0,1.00000
GO:0051674,localization of cell,50,0,0.03,1.00000
GO:0051693,actin filament capping,35,0,0.02,1.00000
GO:0051695,actin filament uncapping,34,0,0.02,1.00000
GO:0051704,multi-organism process,21,0,0.01,1.00000
GO:0051707,response to other organism,12,0,0.01,1.00000
GO:0051716,cellular response to stimulus,87,0,0.06,1.00000
GO:0051726,regulation of cell cycle,6,0,0,1.00000
GO:0051764,actin crosslink formation,11,0,0.01,1.00000
GO:0051783,regulation of nuclear division,2,0,0,1.00000
GO:0051784,negative regulation of nuclear division,2,0,0,1.00000
GO:0051788,response to misfolded protein,3,0,0,1.00000
GO:0051797,regulation of hair follicle development,2,0,0,1.00000
GO:0051881,regulation of mitochondrial membrane pot...,1,0,0,1.00000
GO:0051960,regulation of nervous system development,12,0,0.01,1.00000
GO:0051962,positive regulation of nervous system de...,11,0,0.01,1.00000
GO:0051963,regulation of synapse assembly,1,0,0,1.00000
GO:0051972,regulation of telomerase activity,1,0,0,1.00000
GO:0051973,positive regulation of telomerase activi...,1,0,0,1.00000
GO:0051983,regulation of chromosome segregation,2,0,0,1.00000
GO:0051985,negative regulation of chromosome segreg...,2,0,0,1.00000
GO:0052547,regulation of peptidase activity,15,0,0.01,1.00000
GO:0052548,regulation of endopeptidase activity,15,0,0.01,1.00000
GO:0055001,muscle cell development,2,0,0,1.00000
GO:0055002,striated muscle cell development,2,0,0,1.00000
GO:0055003,cardiac myofibril assembly,2,0,0,1.00000
GO:0055006,cardiac cell development,2,0,0,1.00000
GO:0055007,cardiac muscle cell differentiation,2,0,0,1.00000
GO:0055008,cardiac muscle tissue morphogenesis,2,0,0,1.00000
GO:0055010,ventricular cardiac muscle tissue morpho...,2,0,0,1.00000
GO:0055013,cardiac muscle cell development,2,0,0,1.00000
GO:0055024,regulation of cardiac muscle tissue deve...,2,0,0,1.00000
GO:0055026,negative regulation of cardiac muscle ti...,2,0,0,1.00000
GO:0055065,metal ion homeostasis,5,0,0,1.00000
GO:0055067,monovalent inorganic cation homeostasis,3,0,0,1.00000
GO:0055072,iron ion homeostasis,2,0,0,1.00000
GO:0055074,calcium ion homeostasis,3,0,0,1.00000
GO:0055076,transition metal ion homeostasis,2,0,0,1.00000
GO:0055080,cation homeostasis,8,0,0.01,1.00000
GO:0055082,cellular chemical homeostasis,8,0,0.01,1.00000
GO:0055086,nucleobase-containing small molecule met...,2,0,0,1.00000
GO:0055114,oxidation-reduction process,2,0,0,1.00000
GO:0055123,digestive system development,12,0,0.01,1.00000
GO:0060019,radial glial cell differentiation,3,0,0,1.00000
GO:0060021,roof of mouth development,2,0,0,1.00000
GO:0060041,retina development in camera-type eye,3,0,0,1.00000
GO:0060065,uterus development,2,0,0,1.00000
GO:0060173,limb development,2,0,0,1.00000
GO:0060249,anatomical structure homeostasis,1,0,0,1.00000
GO:0060255,regulation of macromolecule metabolic pr...,71,0,0.05,1.00000
GO:0060271,cilium assembly,7,0,0,1.00000
GO:0060284,regulation of cell development,47,0,0.03,1.00000
GO:0060317,cardiac epithelial to mesenchymal transi...,2,0,0,1.00000
GO:0060322,head development,7,0,0,1.00000
GO:0060326,cell chemotaxis,1,0,0,1.00000
GO:0060389,pathway-restricted SMAD protein phosphor...,2,0,0,1.00000
GO:0060390,regulation of SMAD protein signal transd...,2,0,0,1.00000
GO:0060391,positive regulation of SMAD protein sign...,2,0,0,1.00000
GO:0060393,regulation of pathway-restricted SMAD pr...,2,0,0,1.00000
GO:0060395,SMAD protein signal transduction,2,0,0,1.00000
GO:0060411,cardiac septum morphogenesis,2,0,0,1.00000
GO:0060412,ventricular septum morphogenesis,2,0,0,1.00000
GO:0060415,muscle tissue morphogenesis,2,0,0,1.00000
GO:0060429,epithelium development,29,0,0.02,1.00000
GO:0060485,mesenchyme development,2,0,0,1.00000
GO:0060491,regulation of cell projection assembly,11,0,0.01,1.00000
GO:0060537,muscle tissue development,4,0,0,1.00000
GO:0060544,regulation of necroptotic process,10,0,0.01,1.00000
GO:0060546,negative regulation of necroptotic proce...,10,0,0.01,1.00000
GO:0060547,negative regulation of necrotic cell dea...,10,0,0.01,1.00000
GO:0060548,negative regulation of cell death,17,0,0.01,1.00000
GO:0060560,developmental growth involved in morphog...,14,0,0.01,1.00000
GO:0060562,epithelial tube morphogenesis,13,0,0.01,1.00000
GO:0060606,tube closure,11,0,0.01,1.00000
GO:0060627,regulation of vesicle-mediated transport,1,0,0,1.00000
GO:0060632,regulation of microtubule-based movement,3,0,0,1.00000
GO:0060675,ureteric bud morphogenesis,2,0,0,1.00000
GO:0060717,chorion development,1,0,0,1.00000
GO:0060718,chorionic trophoblast cell differentiati...,1,0,0,1.00000
GO:0060759,regulation of response to cytokine stimu...,9,0,0.01,1.00000
GO:0060765,regulation of androgen receptor signalin...,3,0,0,1.00000
GO:0060956,endocardial cell differentiation,2,0,0,1.00000
GO:0060986,endocrine hormone secretion,2,0,0,1.00000
GO:0060993,kidney morphogenesis,2,0,0,1.00000
GO:0060996,dendritic spine development,3,0,0,1.00000
GO:0060997,dendritic spine morphogenesis,3,0,0,1.00000
GO:0061008,hepaticobiliary system development,11,0,0.01,1.00000
GO:0061024,membrane organization,3,0,0,1.00000
GO:0061025,membrane fusion,1,0,0,1.00000
GO:0061031,endodermal digestive tract morphogenesis,1,0,0,1.00000
GO:0061040,female gonad morphogenesis,2,0,0,1.00000
GO:0061053,somite development,13,0,0.01,1.00000
GO:0061061,muscle structure development,7,0,0,1.00000
GO:0061138,morphogenesis of a branching epithelium,2,0,0,1.00000
GO:0061323,cell proliferation involved in heart mor...,2,0,0,1.00000
GO:0061326,renal tubule development,2,0,0,1.00000
GO:0061333,renal tubule morphogenesis,2,0,0,1.00000
GO:0061458,reproductive system development,3,0,0,1.00000
GO:0061564,axon development,21,0,0.01,1.00000
GO:0061572,actin filament bundle organization,34,0,0.02,1.00000
GO:0061647,histone H3-K9 modification,2,0,0,1.00000
GO:0061726,mitochondrion disassembly,3,0,0,1.00000
GO:0061734,parkin-mediated stimulation of mitophagy...,3,0,0,1.00000
GO:0061912,selective autophagy,3,0,0,1.00000
GO:0061919,process utilizing autophagic mechanism,10,0,0.01,1.00000
GO:0061982,meiosis I cell cycle process,2,0,0,1.00000
GO:0062012,regulation of small molecule metabolic p...,1,0,0,1.00000
GO:0065003,protein-containing complex assembly,68,0,0.05,1.00000
GO:0065008,regulation of biological quality,56,0,0.04,1.00000
GO:0065009,regulation of molecular function,47,0,0.03,1.00000
GO:0070059,intrinsic apoptotic signaling pathway in...,4,0,0,1.00000
GO:0070102,interleukin-6-mediated signaling pathway,2,0,0,1.00000
GO:0070192,chromosome organization involved in meio...,2,0,0,1.00000
GO:0070201,regulation of establishment of protein l...,3,0,0,1.00000
GO:0070206,protein trimerization,2,0,0,1.00000
GO:0070207,protein homotrimerization,2,0,0,1.00000
GO:0070265,necrotic cell death,13,0,0.01,1.00000
GO:0070266,necroptotic process,10,0,0.01,1.00000
GO:0070301,cellular response to hydrogen peroxide,7,0,0,1.00000
GO:0070302,regulation of stress-activated protein k...,4,0,0,1.00000
GO:0070304,positive regulation of stress-activated ...,4,0,0,1.00000
GO:0070371,ERK1 and ERK2 cascade,2,0,0,1.00000
GO:0070372,regulation of ERK1 and ERK2 cascade,2,0,0,1.00000
GO:0070373,negative regulation of ERK1 and ERK2 cas...,2,0,0,1.00000
GO:0070423,nucleotide-binding oligomerization domai...,9,0,0.01,1.00000
GO:0070424,regulation of nucleotide-binding oligome...,9,0,0.01,1.00000
GO:0070482,response to oxygen levels,3,0,0,1.00000
GO:0070507,regulation of microtubule cytoskeleton o...,8,0,0.01,1.00000
GO:0070613,regulation of protein processing,10,0,0.01,1.00000
GO:0070646,protein modification by small protein re...,11,0,0.01,1.00000
GO:0070647,protein modification by small protein co...,16,0,0.01,1.00000
GO:0070727,cellular macromolecule localization,5,0,0,1.00000
GO:0070741,response to interleukin-6,2,0,0,1.00000
GO:0070830,bicellular tight junction assembly,2,0,0,1.00000
GO:0070831,basement membrane assembly,1,0,0,1.00000
GO:0070841,inclusion body assembly,3,0,0,1.00000
GO:0070842,aggresome assembly,3,0,0,1.00000
GO:0070843,misfolded protein transport,3,0,0,1.00000
GO:0070844,polyubiquitinated protein transport,3,0,0,1.00000
GO:0070845,polyubiquitinated misfolded protein tran...,3,0,0,1.00000
GO:0070846,Hsp90 deacetylation,3,0,0,1.00000
GO:0070848,response to growth factor,10,0,0.01,1.00000
GO:0070887,cellular response to chemical stimulus,24,0,0.02,1.00000
GO:0070914,UV-damage excision repair,1,0,0,1.00000
GO:0070925,organelle assembly,12,0,0.01,1.00000
GO:0071103,DNA conformation change,2,0,0,1.00000
GO:0071139,resolution of recombination intermediate...,1,0,0,1.00000
GO:0071140,resolution of mitotic recombination inte...,1,0,0,1.00000
GO:0071173,spindle assembly checkpoint,2,0,0,1.00000
GO:0071174,mitotic spindle checkpoint,2,0,0,1.00000
GO:0071214,cellular response to abiotic stimulus,1,0,0,1.00000
GO:0071218,cellular response to misfolded protein,3,0,0,1.00000
GO:0071236,cellular response to antibiotic,7,0,0,1.00000
GO:0071241,cellular response to inorganic substance,1,0,0,1.00000
GO:0071310,cellular response to organic substance,23,0,0.02,1.00000
GO:0071345,cellular response to cytokine stimulus,14,0,0.01,1.00000
GO:0071354,cellular response to interleukin-6,2,0,0,1.00000
GO:0071356,cellular response to tumor necrosis fact...,12,0,0.01,1.00000
GO:0071363,cellular response to growth factor stimu...,7,0,0,1.00000
GO:0071383,cellular response to steroid hormone sti...,4,0,0,1.00000
GO:0071384,cellular response to corticosteroid stim...,1,0,0,1.00000
GO:0071389,cellular response to mineralocorticoid s...,1,0,0,1.00000
GO:0071392,cellular response to estradiol stimulus,1,0,0,1.00000
GO:0071396,cellular response to lipid,4,0,0,1.00000
GO:0071407,cellular response to organic cyclic comp...,4,0,0,1.00000
GO:0071453,cellular response to oxygen levels,1,0,0,1.00000
GO:0071478,cellular response to radiation,1,0,0,1.00000
GO:0071482,cellular response to light stimulus,1,0,0,1.00000
GO:0071495,cellular response to endogenous stimulus,11,0,0.01,1.00000
GO:0071496,cellular response to external stimulus,4,0,0,1.00000
GO:0071559,response to transforming growth factor b...,7,0,0,1.00000
GO:0071560,cellular response to transforming growth...,7,0,0,1.00000
GO:0071604,transforming growth factor beta producti...,2,0,0,1.00000
GO:0071621,granulocyte chemotaxis,1,0,0,1.00000
GO:0071634,regulation of transforming growth factor...,2,0,0,1.00000
GO:0071702,organic substance transport,27,0,0.02,1.00000
GO:0071704,organic substance metabolic process,144,0,0.1,1.00000
GO:0071705,nitrogen compound transport,27,0,0.02,1.00000
GO:0071711,basement membrane organization,1,0,0,1.00000
GO:0071731,response to nitric oxide,1,0,0,1.00000
GO:0071732,cellular response to nitric oxide,1,0,0,1.00000
GO:0071772,response to BMP,2,0,0,1.00000
GO:0071773,cellular response to BMP stimulus,2,0,0,1.00000
GO:0071826,ribonucleoprotein complex subunit organi...,1,0,0,1.00000
GO:0071840,cellular component organization or bioge...,103,0,0.07,1.00000
GO:0071897,DNA biosynthetic process,1,0,0,1.00000
GO:0071900,regulation of protein serine/threonine k...,21,0,0.01,1.00000
GO:0071902,positive regulation of protein serine/th...,21,0,0.01,1.00000
GO:0072001,renal system development,7,0,0,1.00000
GO:0072006,nephron development,2,0,0,1.00000
GO:0072009,nephron epithelium development,2,0,0,1.00000
GO:0072028,nephron morphogenesis,2,0,0,1.00000
GO:0072073,kidney epithelium development,2,0,0,1.00000
GO:0072074,kidney mesenchyme development,2,0,0,1.00000
GO:0072075,metanephric mesenchyme development,2,0,0,1.00000
GO:0072076,nephrogenic mesenchyme development,2,0,0,1.00000
GO:0072078,nephron tubule morphogenesis,2,0,0,1.00000
GO:0072080,nephron tubule development,2,0,0,1.00000
GO:0072088,nephron epithelium morphogenesis,2,0,0,1.00000
GO:0072131,kidney mesenchyme morphogenesis,2,0,0,1.00000
GO:0072132,mesenchyme morphogenesis,2,0,0,1.00000
GO:0072133,metanephric mesenchyme morphogenesis,2,0,0,1.00000
GO:0072134,nephrogenic mesenchyme morphogenesis,2,0,0,1.00000
GO:0072163,mesonephric epithelium development,2,0,0,1.00000
GO:0072164,mesonephric tubule development,2,0,0,1.00000
GO:0072171,mesonephric tubule morphogenesis,2,0,0,1.00000
GO:0072175,epithelial tube formation,11,0,0.01,1.00000
GO:0072330,monocarboxylic acid biosynthetic process,1,0,0,1.00000
GO:0072358,cardiovascular system development,1,0,0,1.00000
GO:0072359,circulatory system development,3,0,0,1.00000
GO:0072384,organelle transport along microtubule,3,0,0,1.00000
GO:0072499,photoreceptor cell axon guidance,1,0,0,1.00000
GO:0072503,cellular divalent inorganic cation homeo...,3,0,0,1.00000
GO:0072507,divalent inorganic cation homeostasis,3,0,0,1.00000
GO:0072520,seminiferous tubule development,2,0,0,1.00000
GO:0072521,purine-containing compound metabolic pro...,36,0,0.02,1.00000
GO:0072522,purine-containing compound biosynthetic ...,1,0,0,1.00000
GO:0072524,pyridine-containing compound metabolic p...,1,0,0,1.00000
GO:0072525,pyridine-containing compound biosyntheti...,1,0,0,1.00000
GO:0072577,endothelial cell apoptotic process,3,0,0,1.00000
GO:0072593,reactive oxygen species metabolic proces...,5,0,0,1.00000
GO:0080090,regulation of primary metabolic process,70,0,0.05,1.00000
GO:0080134,regulation of response to stress,21,0,0.01,1.00000
GO:0080135,regulation of cellular response to stres...,7,0,0,1.00000
GO:0080171,lytic vacuole organization,3,0,0,1.00000
GO:0085029,extracellular matrix assembly,1,0,0,1.00000
GO:0090034,regulation of chaperone-mediated protein...,3,0,0,1.00000
GO:0090035,positive regulation of chaperone-mediate...,3,0,0,1.00000
GO:0090042,tubulin deacetylation,3,0,0,1.00000
GO:0090066,regulation of anatomical structure size,36,0,0.02,1.00000
GO:0090068,positive regulation of cell cycle proces...,2,0,0,1.00000
GO:0090092,regulation of transmembrane receptor pro...,4,0,0,1.00000
GO:0090100,positive regulation of transmembrane rec...,4,0,0,1.00000
GO:0090130,tissue migration,3,0,0,1.00000
GO:0090132,epithelium migration,3,0,0,1.00000
GO:0090174,organelle membrane fusion,1,0,0,1.00000
GO:0090220,chromosome localization to nuclear envel...,2,0,0,1.00000
GO:0090231,regulation of spindle checkpoint,2,0,0,1.00000
GO:0090232,positive regulation of spindle checkpoin...,2,0,0,1.00000
GO:0090257,regulation of muscle system process,2,0,0,1.00000
GO:0090266,regulation of mitotic cell cycle spindle...,2,0,0,1.00000
GO:0090267,positive regulation of mitotic cell cycl...,2,0,0,1.00000
GO:0090287,regulation of cellular response to growt...,4,0,0,1.00000
GO:0090304,nucleic acid metabolic process,68,0,0.05,1.00000
GO:0090305,nucleic acid phosphodiester bond hydroly...,2,0,0,1.00000
GO:0090329,regulation of DNA-dependent DNA replicat...,1,0,0,1.00000
GO:0090407,organophosphate biosynthetic process,1,0,0,1.00000
GO:0090501,RNA phosphodiester bond hydrolysis,1,0,0,1.00000
GO:0090502,RNA phosphodiester bond hydrolysis, endo...,1,0,0,1.00000
GO:0090596,sensory organ morphogenesis,2,0,0,1.00000
GO:0090630,activation of GTPase activity,1,0,0,1.00000
GO:0090649,response to oxygen-glucose deprivation,1,0,0,1.00000
GO:0090650,cellular response to oxygen-glucose depr...,1,0,0,1.00000
GO:0097061,dendritic spine organization,3,0,0,1.00000
GO:0097164,ammonium ion metabolic process,3,0,0,1.00000
GO:0097178,ruffle assembly,11,0,0.01,1.00000
GO:0097190,apoptotic signaling pathway,6,0,0,1.00000
GO:0097193,intrinsic apoptotic signaling pathway,6,0,0,1.00000
GO:0097194,execution phase of apoptosis,2,0,0,1.00000
GO:0097237,cellular response to toxic substance,7,0,0,1.00000
GO:0097300,programmed necrotic cell death,13,0,0.01,1.00000
GO:0097305,response to alcohol,1,0,0,1.00000
GO:0097306,cellular response to alcohol,1,0,0,1.00000
GO:0097340,inhibition of cysteine-type endopeptidas...,10,0,0.01,1.00000
GO:0097341,zymogen inhibition,10,0,0.01,1.00000
GO:0097366,response to bronchodilator,1,0,0,1.00000
GO:0097435,supramolecular fiber organization,57,0,0.04,1.00000
GO:0097468,programmed cell death in response to rea...,3,0,0,1.00000
GO:0097485,neuron projection guidance,3,0,0,1.00000
GO:0097529,myeloid leukocyte migration,1,0,0,1.00000
GO:0097530,granulocyte migration,1,0,0,1.00000
GO:0097581,lamellipodium organization,34,0,0.02,1.00000
GO:0097659,nucleic acid-templated transcription,52,0,0.04,1.00000
GO:0098542,defense response to other organism,12,0,0.01,1.00000
GO:0098586,cellular response to virus,9,0,0.01,1.00000
GO:0098657,import into cell,42,0,0.03,1.00000
GO:0098727,maintenance of cell number,2,0,0,1.00000
GO:0098732,macromolecule deacylation,3,0,0,1.00000
GO:0098771,inorganic ion homeostasis,8,0,0.01,1.00000
GO:0098773,skin epidermis development,2,0,0,1.00000
GO:0098779,positive regulation of mitophagy in resp...,3,0,0,1.00000
GO:0098780,response to mitochondrial depolarisation,3,0,0,1.00000
GO:0098813,nuclear chromosome segregation,4,0,0,1.00000
GO:0098916,anterograde trans-synaptic signaling,1,0,0,1.00000
GO:0099111,microtubule-based transport,7,0,0,1.00000
GO:0099173,postsynapse organization,3,0,0,1.00000
GO:0099177,regulation of trans-synaptic signaling,1,0,0,1.00000
GO:0099518,vesicle cytoskeletal trafficking,3,0,0,1.00000
GO:0099536,synaptic signaling,1,0,0,1.00000
GO:0099537,trans-synaptic signaling,1,0,0,1.00000
GO:0099558,maintenance of synapse structure,1,0,0,1.00000
GO:0104004,cellular response to environmental stimu...,1,0,0,1.00000
GO:0106027,neuron projection organization,3,0,0,1.00000
GO:0110020,regulation of actomyosin structure organ...,36,0,0.02,1.00000
GO:0110053,regulation of actin filament organizatio...,35,0,0.02,1.00000
GO:0110096,cellular response to aldehyde,1,0,0,1.00000
GO:0110110,positive regulation of animal organ morp...,2,0,0,1.00000
GO:0120031,plasma membrane bounded cell projection ...,52,0,0.04,1.00000
GO:0120032,regulation of plasma membrane bounded ce...,11,0,0.01,1.00000
GO:0120034,positive regulation of plasma membrane b...,11,0,0.01,1.00000
GO:0120035,regulation of plasma membrane bounded ce...,45,0,0.03,1.00000
GO:0120036,plasma membrane bounded cell projection ...,63,0,0.04,1.00000
GO:0120039,plasma membrane bounded cell projection ...,21,0,0.01,1.00000
GO:0120192,tight junction assembly,2,0,0,1.00000
GO:0120193,tight junction organization,2,0,0,1.00000
GO:0140013,meiotic nuclear division,2,0,0,1.00000
GO:0140014,mitotic nuclear division,2,0,0,1.00000
GO:0150063,visual system development,3,0,0,1.00000
GO:1900006,positive regulation of dendrite developm...,11,0,0.01,1.00000
GO:1900024,regulation of substrate adhesion-depende...,34,0,0.02,1.00000
GO:1900026,positive regulation of substrate adhesio...,34,0,0.02,1.00000
GO:1900027,regulation of ruffle assembly,11,0,0.01,1.00000
GO:1900029,positive regulation of ruffle assembly,11,0,0.01,1.00000
GO:1900117,regulation of execution phase of apoptos...,1,0,0,1.00000
GO:1900371,regulation of purine nucleotide biosynth...,1,0,0,1.00000
GO:1900407,regulation of cellular response to oxida...,3,0,0,1.00000
GO:1900409,positive regulation of cellular response...,3,0,0,1.00000
GO:1900542,regulation of purine nucleotide metaboli...,1,0,0,1.00000
GO:1900744,regulation of p38MAPK cascade,4,0,0,1.00000
GO:1900745,positive regulation of p38MAPK cascade,4,0,0,1.00000
GO:1901031,regulation of response to reactive oxyge...,3,0,0,1.00000
GO:1901033,positive regulation of response to react...,3,0,0,1.00000
GO:1901135,carbohydrate derivative metabolic proces...,6,0,0,1.00000
GO:1901137,carbohydrate derivative biosynthetic pro...,2,0,0,1.00000
GO:1901216,positive regulation of neuron death,4,0,0,1.00000
GO:1901292,nucleoside phosphate catabolic process,1,0,0,1.00000
GO:1901293,nucleoside phosphate biosynthetic proces...,1,0,0,1.00000
GO:1901298,regulation of hydrogen peroxide-mediated...,3,0,0,1.00000
GO:1901300,positive regulation of hydrogen peroxide...,3,0,0,1.00000
GO:1901360,organic cyclic compound metabolic proces...,104,0,0.07,1.00000
GO:1901361,organic cyclic compound catabolic proces...,5,0,0,1.00000
GO:1901362,organic cyclic compound biosynthetic pro...,54,0,0.04,1.00000
GO:1901522,positive regulation of transcription fro...,2,0,0,1.00000
GO:1901524,regulation of mitophagy,3,0,0,1.00000
GO:1901526,positive regulation of mitophagy,3,0,0,1.00000
GO:1901564,organonitrogen compound metabolic proces...,83,0,0.06,1.00000
GO:1901565,organonitrogen compound catabolic proces...,7,0,0,1.00000
GO:1901566,organonitrogen compound biosynthetic pro...,3,0,0,1.00000
GO:1901575,organic substance catabolic process,12,0,0.01,1.00000
GO:1901576,organic substance biosynthetic process,58,0,0.04,1.00000
GO:1901605,alpha-amino acid metabolic process,1,0,0,1.00000
GO:1901607,alpha-amino acid biosynthetic process,1,0,0,1.00000
GO:1901654,response to ketone,1,0,0,1.00000
GO:1901655,cellular response to ketone,1,0,0,1.00000
GO:1901698,response to nitrogen compound,6,0,0,1.00000
GO:1901699,cellular response to nitrogen compound,4,0,0,1.00000
GO:1901700,response to oxygen-containing compound,7,0,0,1.00000
GO:1901701,cellular response to oxygen-containing c...,7,0,0,1.00000
GO:1901861,regulation of muscle tissue development,2,0,0,1.00000
GO:1901862,negative regulation of muscle tissue dev...,2,0,0,1.00000
GO:1901879,regulation of protein depolymerization,42,0,0.03,1.00000
GO:1901880,negative regulation of protein depolymer...,42,0,0.03,1.00000
GO:1901881,positive regulation of protein depolymer...,34,0,0.02,1.00000
GO:1901976,regulation of cell cycle checkpoint,2,0,0,1.00000
GO:1901978,positive regulation of cell cycle checkp...,2,0,0,1.00000
GO:1901983,regulation of protein acetylation,2,0,0,1.00000
GO:1901985,positive regulation of protein acetylati...,2,0,0,1.00000
GO:1901987,regulation of cell cycle phase transitio...,2,0,0,1.00000
GO:1901988,negative regulation of cell cycle phase ...,2,0,0,1.00000
GO:1901990,regulation of mitotic cell cycle phase t...,2,0,0,1.00000
GO:1901991,negative regulation of mitotic cell cycl...,2,0,0,1.00000
GO:1902065,response to L-glutamate,1,0,0,1.00000
GO:1902099,regulation of metaphase/anaphase transit...,2,0,0,1.00000
GO:1902100,negative regulation of metaphase/anaphas...,2,0,0,1.00000
GO:1902115,regulation of organelle assembly,2,0,0,1.00000
GO:1902116,negative regulation of organelle assembl...,2,0,0,1.00000
GO:1902170,cellular response to reactive nitrogen s...,4,0,0,1.00000
GO:1902275,regulation of chromatin organization,2,0,0,1.00000
GO:1902298,cell cycle DNA replication maintenance o...,1,0,0,1.00000
GO:1902510,regulation of apoptotic DNA fragmentatio...,1,0,0,1.00000
GO:1902531,regulation of intracellular signal trans...,51,0,0.03,1.00000
GO:1902532,negative regulation of intracellular sig...,2,0,0,1.00000
GO:1902533,positive regulation of intracellular sig...,30,0,0.02,1.00000
GO:1902679,negative regulation of RNA biosynthetic ...,10,0,0.01,1.00000
GO:1902680,positive regulation of RNA biosynthetic ...,12,0,0.01,1.00000
GO:1902743,regulation of lamellipodium organization,34,0,0.02,1.00000
GO:1902745,positive regulation of lamellipodium org...,34,0,0.02,1.00000
GO:1902882,regulation of response to oxidative stre...,3,0,0,1.00000
GO:1902884,positive regulation of response to oxida...,3,0,0,1.00000
GO:1902903,regulation of supramolecular fiber organ...,44,0,0.03,1.00000
GO:1902904,negative regulation of supramolecular fi...,44,0,0.03,1.00000
GO:1902905,positive regulation of supramolecular fi...,34,0,0.02,1.00000
GO:1902969,mitotic DNA replication,1,0,0,1.00000
GO:1903008,organelle disassembly,3,0,0,1.00000
GO:1903046,meiotic cell cycle process,2,0,0,1.00000
GO:1903047,mitotic cell cycle process,3,0,0,1.00000
GO:1903146,regulation of autophagy of mitochondrion,3,0,0,1.00000
GO:1903201,regulation of oxidative stress-induced c...,3,0,0,1.00000
GO:1903205,regulation of hydrogen peroxide-induced ...,3,0,0,1.00000
GO:1903209,positive regulation of oxidative stress-...,3,0,0,1.00000
GO:1903211,mitotic recombination involved in replic...,1,0,0,1.00000
GO:1903221,regulation of mitotic recombination invo...,1,0,0,1.00000
GO:1903317,regulation of protein maturation,10,0,0.01,1.00000
GO:1903318,negative regulation of protein maturatio...,10,0,0.01,1.00000
GO:1903320,regulation of protein modification by sm...,11,0,0.01,1.00000
GO:1903321,negative regulation of protein modificat...,2,0,0,1.00000
GO:1903322,positive regulation of protein modificat...,9,0,0.01,1.00000
GO:1903463,regulation of mitotic cell cycle DNA rep...,1,0,0,1.00000
GO:1903504,regulation of mitotic spindle checkpoint,2,0,0,1.00000
GO:1903506,regulation of nucleic acid-templated tra...,34,0,0.02,1.00000
GO:1903507,negative regulation of nucleic acid-temp...,10,0,0.01,1.00000
GO:1903508,positive regulation of nucleic acid-temp...,12,0,0.01,1.00000
GO:1903509,liposaccharide metabolic process,3,0,0,1.00000
GO:1903510,mucopolysaccharide metabolic process,1,0,0,1.00000
GO:1903530,regulation of secretion by cell,2,0,0,1.00000
GO:1903532,positive regulation of secretion by cell,2,0,0,1.00000
GO:1903578,regulation of ATP metabolic process,1,0,0,1.00000
GO:1903599,positive regulation of autophagy of mito...,3,0,0,1.00000
GO:1903624,regulation of DNA catabolic process,1,0,0,1.00000
GO:1903844,regulation of cellular response to trans...,4,0,0,1.00000
GO:1903846,positive regulation of cellular response...,4,0,0,1.00000
GO:1903867,extraembryonic membrane development,1,0,0,1.00000
GO:1904019,epithelial cell apoptotic process,3,0,0,1.00000
GO:1904044,response to aldosterone,1,0,0,1.00000
GO:1904045,cellular response to aldosterone,1,0,0,1.00000
GO:1904353,regulation of telomere capping,1,0,0,1.00000
GO:1904355,positive regulation of telomere capping,1,0,0,1.00000
GO:1904356,regulation of telomere maintenance via t...,1,0,0,1.00000
GO:1904358,positive regulation of telomere maintena...,1,0,0,1.00000
GO:1904396,regulation of neuromuscular junction dev...,1,0,0,1.00000
GO:1904666,regulation of ubiquitin protein ligase a...,2,0,0,1.00000
GO:1904667,negative regulation of ubiquitin protein...,2,0,0,1.00000
GO:1904705,regulation of vascular smooth muscle cel...,3,0,0,1.00000
GO:1904707,positive regulation of vascular smooth m...,3,0,0,1.00000
GO:1904923,regulation of autophagy of mitochondrion...,3,0,0,1.00000
GO:1904925,positive regulation of autophagy of mito...,3,0,0,1.00000
GO:1905206,positive regulation of hydrogen peroxide...,3,0,0,1.00000
