Category	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR	Term	
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"P32921, Q9UGM6, P23381, P17248"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0006436	tryptophanyl-tRNA aminoacylation
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q00651, Q9BDK2, P55008, O54890"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:2000406	positive regulation of T cell migration
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q8CAQ8, Q6P806, Q9Y4W6, Q9CRB9"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0042407	cristae formation
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q15119, Q9P0J1, Q9P2J9, Q8NCN5"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0010510	regulation of acetyl-CoA biosynthetic process from pyruvate
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"A5D7H5, Q5U259, Q0P464, Q2KI24"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0008298	intracellular mRNA localization
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q9QXD6, P05153, Q15119, P08503"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0006111	regulation of gluconeogenesis
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q06210, P47856, P82808, Q91YN5"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0006047	UDP-N-acetylglucosamine metabolic process
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"A2ASS6, Q90474, Q8WZ42, O01761"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0030241	skeletal muscle myosin thick filament assembly
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q13492, Q7M6Y3, P61765, O95295"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0016188	synaptic vesicle maturation
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"P11179, Q9UDR5, A8E657, Q8N5Z0"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0033512	L-lysine catabolic process to acetyl-CoA via saccharopine
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q62685, P07872, O15118, P56941"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:2000189	positive regulation of cholesterol homeostasis
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"O15118, Q8HXW6, P56941, Q12959"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0031579	membrane raft organization
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q3UYG8, Q32KR8, P54922, P54923"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0051725	protein de-ADP-ribosylation
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"P36871, Q8R059, Q96G03, P51570"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0019388	galactose catabolic process
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"Q1W374, Q7JZB4, Q6GMK8, Q3SZI0"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0009298	GDP-mannose biosynthetic process
GOTERM_BP_DIRECT	4	0.111950742	0.083856827	"P17210, P92177, O18334, P12370"	3115	4	10371	3.329373997	1	0.97522152	81.3441845	GO:0008103	oocyte microtubule cytoskeleton polarization
GOTERM_BP_DIRECT	10	0.279876854	0.084123404	"Q921G7, P38117, P21912, Q18359, P04179, P13804, Q9BQG0, P51650, Q801S2, P52503"	3115	19	10371	1.752302104	1	0.974804298	81.44797609	GO:0022904	respiratory electron transport chain
GOTERM_BP_DIRECT	24	0.67170445	0.088544505	"P19351, F8WLE0, Q06546, Q9UJZ1, Q04637, Q13637, P09874, P51610, Q8BX70, Q29448, Q91WG5, P70705, Q6NWH5, O18373, Q8CGK3, O02649, D3YXS5, Q9D1L0, Q8BRK8, Q27237, Q5F499, Q16595, Q5XIH7, Q9UQ90"	3115	59	10371	1.354321626	1	0.978798392	83.0915275	GO:0007005	mitochondrion organization
GOTERM_BP_DIRECT	15	0.419815281	0.08858216	"Q60787, Q13200, P25789, P25786, P25787, P08575, Q5R7J6, Q9UJZ1, Q99460, Q924T7, Q13094, P70460, Q15008, P60484, Q62077"	3115	33	10371	1.513351817	1	0.978197673	83.10491377	GO:0050852	T cell receptor signaling pathway
GOTERM_BP_DIRECT	8	0.223901483	0.093511621	"P30044, O77834, O09164, P04179, P51910, Q96PH1, P08228, P04040"	3115	14	10371	1.902499427	1	0.982020352	84.77321633	GO:0000302	response to reactive oxygen species
GOTERM_BP_DIRECT	8	0.223901483	0.093511621	"Q9C040, Q15058, Q9ESN6, D2GXS7, P05370, D3ZQG6, A4IF63, Q14BI2"	3115	14	10371	1.902499427	1	0.982020352	84.77321633	GO:0043523	regulation of neuron apoptotic process
GOTERM_BP_DIRECT	8	0.223901483	0.093511621	"O94826, A6QQZ0, O02649, Q2L969, O88741, Q9U4L6, Q9Y1A3, Q8R500"	3115	14	10371	1.902499427	1	0.982020352	84.77321633	GO:0006626	protein targeting to mitochondrion
GOTERM_BP_DIRECT	18	0.503778338	0.096919422	"P04785, Q8JG64, P68101, P56695, Q922R8, P23727, Q5I0H9, Q91W90, P13667, Q3T0L2, Q64350, Q9H3N1, Q921X9, Q13148, P62716, Q9Y4L1, Q8R317, A7MAZ3"	3115	42	10371	1.42687457	1	0.984094151	85.83390748	GO:0034976	response to endoplasmic reticulum stress
GOTERM_BP_DIRECT	19	0.531766023	0.098835035	"Q7ZU13, P17140, Q11176, Q21735, Q18786, P27604, Q9I7U4, A8WGF7, O01761, P17139, Q23551, P0DM42, O01159, O01814, Q9U489, P35129, P49596, Q10576, Q10651"	3115	45	10371	1.405735688	1	0.984937411	86.39899904	GO:0040011	locomotion
GOTERM_BP_DIRECT	19	0.531766023	0.098835035	"P20936, Q09510, Q01082, Q6B9X6, G5E8K5, Q55E58, P54359, Q99323, O70511, P06605, Q8WV41, O01971, P13668, P0DM42, Q9VKJ9, Q9VQ93, Q62261, P40423, Q5XGW6"	3115	45	10371	1.405735688	1	0.984937411	86.39899904	GO:0000281	mitotic cytokinesis
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q9Z1W9, Q9UEW8, P16257, O02827, P29294, Q28824"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0071476	cellular hypotonic response
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"P48508, Q96KP4, P07314, P19468, Q2KJG4, Q5EAC2"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0006750	glutathione biosynthetic process
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q95YJ5, P56597, Q3T149, P04179, P04792, Q9WVS8"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:1902176	negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"O04469, O75521, P51174, Q9TUI8, Q8NCC3, Q62651"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0009062	fatty acid catabolic process
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"P28648, P21333, Q8BTM8, Q28709, P08962, Q9XSK2"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:2001046	positive regulation of integrin-mediated signaling pathway
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q8C7Q4, Q4R979, F1MA98, Q8CJG0, Q13541, Q9QZ81"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0045947	negative regulation of translational initiation
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q7KRY7, Q94887, P20241, Q24372, Q9V8R9, Q9VN14"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0019991	septate junction assembly
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q9UKV3, Q05397, Q9Y6E0, P49354, Q05655, P55210"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0006921	cellular component disassembly involved in execution phase of apoptosis
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q99700, A5D7H5, Q62348, Q8K4L0, O95758, O43251"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0016070	RNA metabolic process
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q6PDG5, O54941, Q56A18, Q01105, Q8TAQ2, A7Z019"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0006337	nucleosome disassembly
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q9BUN8, Q95M18, P60670, Q9UBV2, Q92890, Q66HD0"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0030970	"retrograde protein transport, ER to cytosol"
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"P48508, Q91VD9, P19468, O02703, P62716, Q7SXN5"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0008637	apoptotic mitochondrial changes
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"Q5ZKX1, Q8CGS4, Q8WUM4, Q0VD48, Q9H9H4, Q9UK41"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0039702	viral budding via host ESCRT complex
GOTERM_BP_DIRECT	6	0.167926113	0.09903334	"P24539, P90921, Q9W141, P14618, O75947, Q9UGJ0"	3115	9	10371	2.219582665	1	0.984594606	86.45626123	GO:0006754	ATP biosynthetic process
